,Agaricales,Alaninales,Ascoideales,Auriculariales,Blastocladiales,Boletales,Botryosphaeriales,Cantharellales,Capnodiales,Chaetothyriales,Chytridiales,Cladosporiales,Coniochaetales,Cystobasidiales,Cystofilobasidiales,Diaporthales,Dimargaritales,Dipodascales,Diversisporales,Dothideales,Entomophthorales,Erysiphales,Eurotiales,Exobasidiales,Filobasidiales,Geoglossales,Glomerales,Glomerellales,Gomphales,Harpellales,Helotiales,Hymenochaetales,Hypocreales,Kickxellales,Lecanorales,Lichinales,Lipomycetales,Magnaporthales,Malasseziales,Microascales,Microbotryales,Microstromatales,Mortierellales,Mucorales,Mycosphaerellales,Myriangiales,Neocallimastigales,Onygenales,Ophiostomatales,Orbiliales,Ostropales,Pezizales,Phaffomycetales,Pichiales,Pleosporales,Pneumocystales,Polyporales,Pucciniales,Rhizophydiales,Russulales,Saccharomycetales,Saccharomycodales,Schizosaccharomycetales,Sebacinales,Serinales,Sordariales,Spizellomycetales,Sporidiobolales,Taphrinales,Teloschistales,Thelebolales,Thelephorales,Tilletiales,Trapeliales,Tremellales,Trichosporonales,Trigonopsidales,Trypetheliales,Umbelopsidales,Umbilicariales,Ustilaginales,Venturiales,Xylariales,Zoopagales
Microbotryales,0.41981263001631147,0.8885091846514442,0.001054930327064307,0.085874528480203,0.3934487086983369,0.28131654696940256,3.231146462224218e-06,0.07744082226395119,0.03938184996392987,0.5146539451330836,2.943024165931432e-06,4.079064596804865e-05,1.0111224459314247e-05,0.5605247910955862,0.9106109380010426,1.561328423829815e-05,0.9389160254274389,0.018247049524969118,0.48337420643456885,3.1539740145110865e-08,0.003129958232634038,0.18533440867723408,0.04434434364376569,0.45416670227827777,0.6201408695658502,0.2853928789556492,0.767161123138407,3.6775771311794835e-07,0.7066985887780127,3.35806135041776e-05,1.421945913063943e-06,0.8447340668827101,7.005945853671887e-06,0.0019147997532520697,0.00023416779256852863,0.35800538956149996,0.32967268036767333,2.7111890871985724e-05,0.09057061138599345,7.514771077529615e-05,1.0,0.5188810474863453,0.5926379312873641,0.5728334410538228,0.00021551010786111433,1.0888258460713506e-05,1.7045226322084013e-06,0.9857398305009978,0.00023972519691356666,9.311987417604482e-09,0.015498539283123074,0.13752146610188878,0.076086448340926,0.5754429677953647,0.0029079160263191955,0.07019455197550446,0.5062615675795543,0.6053484377101697,0.021579864947522457,0.32527899645759795,0.1275039972624253,0.037377915136141755,0.32479019883455856,0.050371093448448256,0.19080050963167164,1.8011627524807903e-06,0.8270704856943358,0.9276965313569024,0.14558877239463508,0.2075324374473672,0.00031862253528935403,0.2453703082999004,0.060055097449387494,0.0007257931434865429,0.17910858102219052,0.019628548969861114,0.0020138668422841955,1.4426037897779392e-05,0.9646512907390312,0.07952212665826856,0.10374903233176729,0.006267787468019371,1.064322177208395e-05,0.17073801091757942
Microstromatales,0.08813895220503447,0.3607846266924245,6.594192781605963e-05,0.01699405408738972,0.12659221462602185,0.9278154720304794,1.1915431616650455e-07,0.010201448012559036,0.007223145990143805,0.12884786698501535,1.1948827167621588e-07,1.8948881072979625e-06,5.678854685678705e-07,0.8818000924509509,0.5146539451330836,6.106400700626136e-07,0.5926553805030238,0.0015206432328926252,0.14737518758982424,9.950181302959974e-10,0.00033103888674306653,0.6441454198874552,0.004430997824854104,0.9290604943699847,0.7617351016523393,0.08215334812638722,0.29879880253226954,1.1886194815066594e-08,0.8119122002508701,2.2185344527501566e-06,4.713707827904482e-08,0.3186220753067735,2.4669068928895783e-07,0.00011103364444647782,1.2529914782323715e-05,0.12311468860226929,0.9423293595093163,1.2684678205196278e-06,0.45852125674786914,3.3499351918917895e-06,0.5188810474863453,1.0,0.7502009702794323,0.7553604269034743,1.0220549415101995e-05,6.139657704962939e-07,8.984278030768755e-08,0.4053272937001377,1.166845623557602e-05,2.8243056861070025e-10,0.002574555168264447,0.019722749843984,0.009011936355760095,0.14654712324326374,0.00017675071530832683,0.013672375853976546,0.12218810678227748,0.7795822644489699,0.0028651302247697224,0.9608185525950322,0.017542779577555137,0.00445358048510331,0.7871920216555108,0.0078035925667362775,0.02935448395494218,6.084320948061994e-08,0.36015418865932386,0.4819085290914667,0.027062937640451406,0.04024842136697479,1.780192130298179e-05,0.6249819579426976,0.010766688913275183,5.449736832504513e-05,0.029011522233915944,0.0017668364403239485,0.00016100920357493075,9.364843156140849e-07,0.5688105462108379,0.013819141729368134,0.5409142412369944,0.0006139209997138966,3.8937781777909543e-07,0.03680776927978755
Mortierellales,0.00010482602491378763,0.29426730578131843,5.30412870029951e-13,0.0023928865467936528,0.07927458207013592,0.1959953495753459,5.6825852777949746e-27,3.1174691263688784e-06,0.0010463008266629406,0.005678573545047068,1.4079982617295682e-19,1.1560150929347442e-18,3.707352210296704e-12,0.8565139067830719,0.54515673574284,5.8608982857866395e-28,0.70317348296135,7.906700334063123e-15,0.0688140787476894,2.144081296254932e-31,1.989919197796973e-06,0.19818090885029768,3.1216217303439066e-13,0.6493771549254314,0.9973824811557052,0.040509281685779705,0.24012034632479223,1.8922598295679784e-42,0.9973824811557052,1.6576283707821877e-10,2.969147306675127e-42,0.2082063725237071,1.0074527909632155e-44,5.633113610937397e-21,9.955134214351824e-16,0.09179065746334153,0.40696857687052485,1.8064185243289097e-17,0.048303144038697676,7.157774017087282e-25,0.5926379312873641,0.7502009702794323,1.0,0.9766391509955401,5.3133794535556604e-24,4.3764843365815795e-12,3.560117599899665e-13,0.23687919846581398,9.974853563883207e-22,6.755211422412195e-30,0.00031406038743146984,4.4716964614458454e-07,5.079947831513185e-09,0.002659956734503837,4.049547821306536e-21,0.0021694497840321005,0.002341204863393537,0.9775134777126409,4.532509482465419e-05,0.36059438944146316,4.5790031458534664e-08,2.4708028110210685e-06,0.4563723313026468,0.0002418862224103772,9.141184755850249e-08,1.4344716144863021e-38,0.3479947526663932,0.455403219562533,0.0011735173538286162,0.0013852496612163797,1.6703106765137308e-14,0.33391015323093365,0.0010774272527632205,3.667179345274106e-09,1.3453716796051428e-05,7.67574967622098e-11,7.068358927153449e-09,1.1181701106361033e-10,0.6680155473297661,0.0007633104762749378,0.0291654908579019,4.6332768893287755e-07,1.0109218520311045e-37,0.005373862025938564
Mucorales,7.85825566861831e-07,0.25790721418463725,3.559065913516302e-15,0.0016633046519046852,0.06947974796529513,0.11304518734658733,3.157346537881074e-33,2.3753757976257087e-07,0.0007539503105328905,0.001333572777389447,3.669563887182685e-22,6.368680838518123e-22,6.14968261592686e-13,0.8653362009616171,0.5043309913757371,2.1056718117406604e-36,0.6862873823632442,7.4791639998654e-22,0.05447427024653556,3.0601418501785823e-37,8.862503926769981e-07,0.18422451840104984,7.868773739642894e-21,0.6516090589148826,0.9781303086973154,0.03431268853634234,0.21124480289042358,6.8837631612073375e-59,0.9889077512718445,4.204122419589893e-11,3.833087777869359e-61,0.16901357517002882,3.9521993892129564e-72,3.6433485158267344e-30,1.7766398978132444e-18,0.0832457628216851,0.3783002951466148,4.579531866048958e-20,0.03775066003617263,1.1330698824028664e-32,0.5728334410538228,0.7553604269034743,0.9766391509955401,1.0,1.9084365033532968e-32,7.32142662879039e-13,6.235544781639987e-14,0.1586303889134349,2.9341584490672565e-28,1.5890178428135841e-34,0.00022525099722552278,2.0592705607689186e-09,2.629855640142919e-12,0.0001909552119114016,1.3489563959504256e-31,0.001554325362318061,0.00027148636917295917,0.9940301460472689,2.1581924493483983e-05,0.3114739826215808,2.2556803557718602e-11,3.6935344277356745e-07,0.45416670227827777,0.00012468571458381918,6.585542158314806e-12,8.064935410718157e-54,0.323204137103087,0.4002628035056059,0.0005663057882900715,0.000552305273873387,7.68191407884735e-17,0.33169149432960415,0.0007114663160647401,6.822738794519386e-10,5.1013601702589e-07,8.17895215152435e-14,9.927525607516193e-10,3.18462191993579e-11,0.6503309753096608,0.00043277526127755806,0.015874605272640938,1.2048583545828598e-07,7.599229240852192e-56,0.003546957643299377
Mycosphaerellales,5.50709208164782e-22,1.2773418383134984e-07,0.7936879980463114,0.1758891679861019,0.017389804580347435,1.7430240416062993e-62,0.024488956145117126,0.0004645523024539732,0.5628678766304817,3.262174166575648e-13,0.02203084207296914,0.24330936712874185,0.03577772417686998,5.939253674017247e-09,1.0682697097106363e-09,0.1368235496385354,0.0003690306891049597,3.574387513061631e-05,0.0004305952028578126,6.16080465496717e-05,0.8232623148077485,6.439782291171744e-14,4.54577084731005e-09,4.9221068272632495e-06,1.7195344798904945e-14,0.03775066003617263,2.4145851827591367e-05,0.00040430803698650086,5.813243934151458e-05,0.07493923200936242,0.0035629507860687995,7.385483957082883e-09,0.03775644559233054,0.08043994313354345,0.6961790269595176,0.06900774348271307,1.1750735617999545e-22,0.1592740375137994,1.3234843123012423e-20,0.5279379995681927,0.00021551010786111433,1.0220549415101995e-05,5.3133794535556604e-24,1.9084365033532968e-32,1.0,0.03787325161205764,0.007728010312668383,1.7237924127088427e-21,0.9747883831411042,1.7782197384748605e-05,0.9973824811557052,4.063784063813539e-09,1.5610957592439157e-07,5.892823290791231e-22,0.02074075970790178,0.28943596441307246,2.001275763039481e-16,3.1640103235388867e-14,0.42632383904914223,5.6530452541065315e-33,1.1462864229438783e-10,0.028925422770258793,1.8205050703829116e-07,0.15916594396101452,1.516114524993564e-16,0.006819210952674208,0.00014951872595685066,1.2901477703415006e-12,0.005943908088783154,0.00024393275496243473,0.7588558632289734,1.6859087606178055e-06,0.2618900002660716,0.635481298730488,3.5527165094649567e-08,0.002831911999669206,0.9423766011666335,0.03555355265825105,0.0004549815062479458,0.08651812268869316,3.702016753253578e-35,0.6521123715451391,0.08372024508932058,0.02140164766014327
Myriangiales,2.1413097687248962e-08,1.714256295729548e-07,0.03888371296962288,0.00998546207929748,0.0007615598801833574,8.770232559223878e-16,0.41771949257843477,0.00010632351764924518,0.0626416351875012,4.8425995608900574e-08,0.689477134432982,0.22906322350531327,0.9903127714589686,7.418623874400142e-09,1.3855342983731175e-08,0.18533440867723408,1.6769846339046183e-05,0.00019099486956013166,2.8905568397992232e-05,0.8704944489227406,0.2034884236400143,9.204567899607509e-12,2.4789792770410492e-05,3.2403579237898675e-07,1.5392149362364763e-10,0.0017684770299675216,3.0594857773051564e-06,0.525840816245409,3.0491671093642174e-06,0.9114031731656721,0.33469113823125923,7.134204249902244e-08,0.15290327510178234,0.004409683096589473,0.09802319902880521,0.004220966281202944,4.841945654762867e-13,0.33252942360819726,2.804699067307322e-14,0.08242061595637598,1.0888258460713506e-05,6.139657704962939e-07,4.3764843365815795e-12,7.32142662879039e-13,0.03787325161205764,1.0,0.6447947414187777,1.8174499803503564e-10,0.04266038919236753,0.62025142998444,0.20341528258557973,4.039393383657666e-06,1.6847444332579566e-05,5.430030273165468e-09,0.0023480781395311813,0.020962887919944218,2.3456557502706733e-08,1.6321783570440434e-10,0.02801603507084811,3.798850417155934e-14,3.1164101435013545e-06,0.0013022275653949448,2.4147709601720594e-08,0.007495347851427554,4.7514221712188926e-07,0.335974724074789,9.404728941331297e-06,2.3653510080401887e-09,0.00030431766900978406,3.832802419788735e-05,0.09399897381912412,1.0365001671950516e-07,0.01664167068781583,0.20985590674790122,3.5032308943695823e-06,0.0004959439462999535,0.07790768420292128,0.8648930021637113,2.0420145844710425e-05,0.0037753485997881918,3.066189456657288e-16,0.04486102053653261,0.1496558831341968,0.0008810295193621203
Neocallimastigales,1.8108746128143427e-09,1.7898307125897608e-08,0.008908719242735693,0.002524829726922641,0.00015647358845388056,8.389228310551758e-17,0.1554095688657548,1.306429365825251e-05,0.02198282976455536,4.316618726221449e-09,0.336867125300388,0.07517061193140087,0.6547313287165718,7.410597946219087e-10,1.2983666158886325e-09,0.05359312154878558,2.8586662531103893e-06,2.177169362318185e-05,4.058080151121778e-06,0.6892317326124523,0.08210512116931294,7.641745921162e-13,2.544583303385071e-06,4.545463922104409e-08,1.3084879475518154e-11,0.00038931951132527325,3.758514071402073e-07,0.2032635715898736,4.6562486280285496e-07,0.568637640501914,0.10890954930966058,6.950874581339453e-09,0.03950150060572717,0.0006556126991602776,0.026748645070190504,0.0011277146213343682,4.0104803960268295e-14,0.12322542992668631,2.246121623418938e-15,0.019905069754344563,1.7045226322084013e-06,8.984278030768755e-08,3.560117599899665e-13,6.235544781639987e-14,0.007728010312668383,0.6447947414187777,1.0,1.4959312457425557e-11,0.009093631032956588,0.944304947197894,0.09161443759149132,3.8937781777909543e-07,1.7435433007845387e-06,4.4698642464404844e-10,0.00032397981637778504,0.006025686978819239,2.0182778562984914e-09,1.3850873643009666e-11,0.007506622124026969,3.2127865843549292e-15,2.9463655450643077e-07,0.00020284173907883057,2.8857925123856472e-09,0.0016772085759915796,4.2637832315022605e-08,0.1104938984492601,1.3335963664020666e-06,2.004426512901945e-10,4.566867220893344e-05,4.778287749130251e-06,0.02581181481547595,1.5004712181365505e-08,0.004445611069392528,0.07822156712016674,3.4568960705034777e-07,6.279805459951068e-05,0.02257910064645783,0.8031555815510995,3.4948148054928527e-06,0.0007746135544683878,2.7415580945588343e-17,0.012231689092840612,0.03914614661057777,0.00015946779933037887
Onygenales,0.009709377406210931,0.7856962872998506,9.551520172139515e-11,0.014211820944816385,0.23024112399814006,0.0010427496667928106,2.468755283447035e-24,0.00016963621230062323,0.005791225121375868,0.10253826258184916,3.680379076763513e-17,3.699603445539283e-16,1.552424260104554e-10,0.38101881226462025,0.8704944489227406,1.9769167019430681e-25,0.9343120171572511,3.3216443553101696e-12,0.259159796133918,9.309327043144253e-29,2.6941404910423755e-05,0.0343592843682254,1.3222110216020758e-10,0.32847202522464297,0.36667758121456345,0.1356669618883223,0.6232435508078903,4.405252518866023e-41,0.632960235727295,4.844244208235726e-09,2.892445422529818e-41,0.6907094011297958,3.145478756204988e-45,1.8397450626877963e-18,2.462422928623524e-13,0.22869190788843924,0.04625743111163596,4.342514627817396e-15,0.002826726275462211,2.545617488931709e-22,0.9857398305009978,0.4053272937001377,0.23687919846581398,0.1586303889134349,1.7237924127088427e-21,1.8174499803503564e-10,1.4959312457425557e-11,1.0,4.188706960814417e-19,2.9182557147324864e-27,0.0017668364403239485,6.322378977762789e-05,1.1717927736444698e-06,0.09057061138599345,1.101967358650827e-18,0.011894549595402221,0.06831002777871582,0.3525947559858056,0.0005507585751226379,0.019253743056219748,1.0111224459314247e-05,9.074200910332108e-05,0.18262267780636904,0.00255324898332231,2.3978934955647035e-05,5.8661884991734086e-37,0.7336899829000498,0.8885091846514442,0.01283882531647565,0.018535726732912768,3.2273044862222798e-12,0.14101034423038902,0.007208367091976025,1.3018282243822524e-07,0.0009232361560755612,1.7939792647399435e-08,3.0342990038371325e-07,2.831925896268364e-09,0.9685348778791703,0.006785660784847088,0.00031555105043883124,1.1820306023783883e-05,1.6242141696613595e-36,0.03414056149983742
Ophiostomatales,5.4050831758577846e-18,2.329091501208182e-07,0.7817977767838304,0.17616340691279983,0.017930623447983646,2.073204724217617e-50,0.03591162458541654,0.0007343483504344572,0.557607673856016,6.669394146726711e-12,0.028480570008898223,0.2760721190405031,0.0402626231184199,1.0082916736279306e-08,2.602052564093415e-09,0.17617166787296296,0.0004002886577299903,0.00016457955571924312,0.0005122292374181898,0.00014218333587565348,0.8395207956161869,1.8468204845845944e-13,1.6898131645966885e-07,5.704232788240037e-06,1.0291058998405496e-13,0.03843321524950156,3.1446654476315824e-05,0.0013654944400383307,6.434124522388352e-05,0.08153215771337449,0.009403646958531247,1.8181163145073382e-08,0.07654506057524828,0.10273559243065492,0.7292564635939247,0.06928265274269846,4.9706716740460706e-21,0.18298619553614268,1.2460552051577164e-19,0.581008880116725,0.00023972519691356666,1.166845623557602e-05,9.974853563883207e-22,2.9341584490672565e-28,0.9747883831411042,0.04266038919236753,0.009093631032956588,4.188706960814417e-19,1.0,3.9189670720418455e-05,0.9894102147788673,4.5288649246728654e-08,1.1731200685571687e-06,1.6942503591375586e-18,0.03397212355941494,0.2878110174630348,2.3800220780681164e-14,1.7363610486521267e-13,0.4230664204114727,2.3196853222492677e-29,3.6819528808836436e-09,0.03233860329412364,2.3266102210713952e-07,0.16045275497054726,1.9860567048436977e-13,0.01490801615143272,0.00017376542701512415,6.960314153339329e-12,0.006770389104611705,0.0003454800993856389,0.7871920216555108,1.9280036957585184e-06,0.26100123232963013,0.6548446563829232,1.9452912032037724e-07,0.004586681361750985,0.9276965313569024,0.03927752824127018,0.000491771507577133,0.08840780121132477,6.513665852815883e-32,0.6450991939155822,0.13086367848969668,0.02257910064645783
Orbiliales,3.847792590920585e-25,2.0791040273314048e-14,0.000163526655033516,0.00024393275496243473,5.9659251807739935e-06,6.416870805515694e-47,0.0369603589443209,8.20161883548592e-11,0.007613126263313986,1.2110572609347163e-20,0.20816974901562865,0.011085970024155584,0.633233556739591,1.586000138301011e-15,5.443582135369709e-17,0.00266064373625377,3.510786887774323e-08,6.969989070650816e-13,2.854141881926278e-09,0.632960235727295,0.03807030791554237,2.334897024857629e-21,3.456195519594393e-16,1.1010935604073607e-10,3.020828265343073e-22,2.171303548770059e-05,5.5168471360333605e-11,0.0458556729500754,2.8557271028477206e-09,0.5318000107738708,0.009249990072431036,3.4986443730664124e-16,0.0004453505700728341,1.3627201308953495e-08,0.0014199522177629222,0.00018187629184940814,1.293823888346565e-29,0.034320719855922194,2.7178679595104195e-28,0.00023548711033736716,9.311987417604482e-09,2.8243056861070025e-10,6.755211422412195e-30,1.5890178428135841e-34,1.7782197384748605e-05,0.62025142998444,0.944304947197894,2.9182557147324864e-27,3.9189670720418455e-05,1.0,0.057083294265031545,9.723763855437388e-17,3.2064145885295127e-15,6.111400938104719e-26,1.1591932459706304e-09,0.0010569364698220824,8.14198374894645e-23,5.625636916767698e-22,0.0008560203742699032,4.12122639144218e-36,7.101598286372137e-18,1.7406642213879634e-07,8.645600230134233e-13,6.634802559719278e-05,1.937119141790171e-21,0.01085761560989002,2.0482232232960137e-09,2.284699250409179e-20,4.721278968922494e-08,1.4153767187873166e-10,0.0015337901303170611,5.754399552607351e-11,0.0005639583625833433,0.026568213263039417,6.728900705463579e-16,3.053984132643167e-10,0.0027396112879988963,0.8183657734840476,4.6414270270114355e-08,1.995005196336275e-05,5.836134077058989e-39,0.001221433932068817,0.0006151013899746747,1.6041542446930827e-06
Ostropales,0.01580688340288994,0.00786499533815556,0.9145930098459006,0.3977918373924485,0.11945810043382371,2.437136093992463e-05,0.4060054495147302,0.1697505377870158,0.6946910787319716,0.014211775621323289,0.28331632707799764,0.6245319841941366,0.19844856800382146,0.0010399322229585268,0.0029793773266252608,0.6239634109072009,0.015257003861546185,0.28331632707799764,0.04893850562396719,0.1007812811395516,0.8865211200516768,5.302461495176219e-05,0.16342471568996553,0.0017922313203035136,0.0006044025480840953,0.17443724188772247,0.018179057619845757,0.30000874723238546,0.00613435723924719,0.2602843856713236,0.4281432755953836,0.007348579128927249,0.6248201368472568,0.636963943097249,0.8681532293829514,0.1946978021106173,7.588254853777705e-05,0.5269958230807348,7.365861661264007e-06,0.8355477992689591,0.015498539283123074,0.002574555168264447,0.00031406038743146984,0.00022525099722552278,0.9973824811557052,0.20341528258557973,0.09161443759149132,0.0017668364403239485,0.9894102147788673,0.057083294265031545,1.0,0.0782596599373433,0.12743240421995036,0.008773528787534436,0.5568007695819428,0.49115897975749234,0.012912355456371627,0.000585481918142287,0.6376511467635181,5.1452021354498303e-05,0.0781894004984892,0.3252121309033002,0.0006016365541828019,0.42372964560597287,0.04686203588962771,0.433833529201396,0.02080142031071563,0.0022754600823206325,0.16081809114052648,0.0914894566711231,0.891111480540392,0.0006134376403574319,0.48239190321095743,0.7871920216555108,0.0664788202439585,0.32215245634338735,0.9724431043484921,0.1668888658635607,0.016923977794584925,0.3286582966945272,4.533946718905025e-06,0.8081731650857749,0.6455340013972245,0.18668900284387208
Pezizales,0.02089978544832878,0.04846479443715634,0.0002314266630348138,0.4333166724327214,0.8004428701575174,2.0337328788411387e-21,7.631137178382134e-13,0.48511928091828976,0.198335785838439,0.051434433622067594,2.226769497992923e-09,7.602234012327766e-08,3.583453014805738e-06,0.0030371275454394173,0.008649784432516064,1.3910203958083787e-12,0.13296537206117515,0.010670593599630109,0.4688929370370569,3.575231559105873e-17,0.012528940991959085,9.147082148363652e-06,0.11854160094700256,0.012912355456371627,0.00015241065578398523,0.9980898579277273,0.163790475615211,1.1663300498352887e-23,0.05161675465925797,2.9929991362473687e-05,4.316978642251944e-23,0.035709029127619724,7.157774017087282e-25,2.6221566769784103e-06,6.10557688592885e-06,0.9621888029923215,6.98247234974186e-08,1.3627666149403163e-07,9.537613943193109e-09,3.656142682465214e-10,0.13752146610188878,0.019722749843984,4.4716964614458454e-07,2.0592705607689186e-09,4.063784063813539e-09,4.039393383657666e-06,3.8937781777909543e-07,6.322378977762789e-05,4.5288649246728654e-08,9.723763855437388e-17,0.0782596599373433,1.0,0.47000902195363425,0.0037352650021196233,5.19960072848139e-06,0.3476873413744633,0.026970053667586258,0.000163526655033516,0.11137298996267343,4.033847315426057e-11,0.9649709751995179,0.19569364606790488,0.0029096344276525513,0.27949885167709027,0.4929009768248207,2.8737185576278e-20,0.1891924915078332,0.002388813782187852,0.7871920216555108,0.9127204603374738,2.0511685239844048e-05,0.004037152852168208,0.3124330582514814,0.0010873938067811769,0.8050384353590035,0.03951248971994725,0.003603460279286582,1.3156990712614326e-05,0.147029344050717,0.433833529201396,5.4701506845124153e-14,0.02217048428150679,5.843229411226522e-19,0.8106861450471813
Phaffomycetales,0.0005354403952217505,0.015465915217342661,0.0014723401997721209,0.6150223732396699,0.6059350514424089,2.562072719164059e-28,2.938108138588041e-11,0.8605928997187564,0.3034361096743686,0.006666889262021869,2.6889154388318588e-08,9.857223940627377e-07,1.5091778633320206e-05,0.0007746135544683878,0.001854947378514297,7.576317377988387e-11,0.07663419549787964,0.08681914486895775,0.27815035975297986,1.5859991868874419e-15,0.027987877703272802,1.082211065634773e-06,0.5420519670631732,0.005678573545047068,1.3272650206936428e-05,0.8094836087205874,0.07776140453815948,2.187491146768549e-21,0.02652474826956033,0.00010482602491378763,9.092425076038925e-21,0.009044357982567298,2.0386509804143012e-22,7.467067853042621e-05,5.581925569751256e-05,0.7949444871662767,1.2649664492308192e-09,1.4313206865858995e-06,3.478897113864969e-10,1.467347284411839e-08,0.076086448340926,0.009011936355760095,5.079947831513185e-09,2.629855640142919e-12,1.5610957592439157e-07,1.6847444332579566e-05,1.7435433007845387e-06,1.1717927736444698e-06,1.1731200685571687e-06,3.2064145885295127e-15,0.12743240421995036,0.47000902195363425,1.0,7.292096967627463e-05,0.00016457955571924312,0.5020250014309984,0.0018847590528730167,1.5091778633320206e-05,0.2053193400291042,5.918729823375821e-14,0.45041012150298154,0.4060054495147302,0.0010271201505838562,0.45589295622369314,0.07874813573380018,4.83899285413591e-18,0.10138796949054825,0.00029209412820971353,0.9373917197856829,0.5865812854178477,0.00015821875841455534,0.001730459458465181,0.4710384977287638,0.0036102785626041644,0.3602317321247785,0.15986892930470395,0.01168257944599372,4.5110644729932176e-05,0.08516206092825311,0.6455340013972245,7.354648813989983e-17,0.05467960357681352,1.151794636966409e-16,0.9572076686972508
Pichiales,0.3421029529533658,0.5589934751733859,6.0080789857638175e-09,0.0682466423931804,0.5468591398655762,1.1083365152059868e-13,1.1663300498352887e-23,0.0051811387871293834,0.02727912907204124,0.7856962872998506,2.2949584118220786e-15,2.0057272556871678e-14,4.677912152759268e-09,0.07916434498950878,0.24685080598250134,6.17653910049808e-26,0.5233584137103721,1.1798041290653928e-11,0.7055262166832399,6.1816949847054465e-28,0.00030555430721675977,0.001566256628749607,2.6280656987207855e-10,0.10848179752373956,0.030726520474332938,0.3741130732195908,0.8228163767928284,2.5496017157997038e-48,0.28436646399984405,1.0456900355094309e-07,2.3320485668986816e-51,0.5779041237987618,5.751094276271275e-68,2.004088209151651e-19,1.5291850542179376e-11,0.49057477291752016,0.0002843166509104987,2.7189133150296376e-13,1.584516158333248e-05,2.1024208379467638e-22,0.5754429677953647,0.14654712324326374,0.002659956734503837,0.0001909552119114016,5.892823290791231e-22,5.430030273165468e-09,4.4698642464404844e-10,0.09057061138599345,1.6942503591375586e-18,6.111400938104719e-26,0.008773528787534436,0.0037352650021196233,7.292096967627463e-05,1.0,1.181115293663849e-20,0.05446406207200934,0.7467351149722609,0.030223293842068278,0.005188146640518016,4.796127313241895e-06,0.0006607272581130724,0.002174638205667374,0.04269854027322661,0.02052247032494371,0.001509670551278176,5.5228194818568935e-43,0.7771720731402216,0.18422883142055,0.09525314181563811,0.15345362754381095,2.0357008829690596e-10,0.039279363202801496,0.03897762157806597,3.332318925193861e-06,0.031109627518769317,1.0898466553705745e-06,8.837375048618052e-06,5.597938021084505e-08,0.5568007695819428,0.04531644284658053,1.0510834982650568e-08,0.00021948705287688232,8.410471337979792e-46,0.16114360874770423
Pleosporales,4.5710373122728e-22,1.5195727155969487e-05,0.2720008245889459,0.5627359011401318,0.09940679308905477,7.278579165073336e-84,1.0594660211306412e-05,0.03221017109340346,0.9597770553189587,4.954556829768408e-10,0.0001474576139956423,0.004612322801718428,0.0021689937966128574,5.878079646226561e-07,2.5824351669511866e-07,7.785734470213089e-05,0.0039320425779591625,0.023998154545763217,0.008941687675966387,1.733993486122055e-09,0.31191667435703807,2.2280394706057493e-11,5.316584286242357e-06,9.206245894660378e-05,1.451544838068202e-11,0.17871718093917127,0.0008484594695409101,2.4030650651470783e-12,0.0008110594054617145,0.007374456650833584,2.0261413510047037e-11,1.8035688412647502e-06,3.2273044862222798e-12,0.6413759109656013,0.0532935061038461,0.23415449797007637,1.6284716373568058e-19,0.003417743483692252,1.6021357615878458e-17,0.003047311762575729,0.0029079160263191955,0.00017675071530832683,4.049547821306536e-21,1.3489563959504256e-31,0.02074075970790178,0.0023480781395311813,0.00032397981637778504,1.101967358650827e-18,0.03397212355941494,1.1591932459706304e-09,0.5568007695819428,5.19960072848139e-06,0.00016457955571924312,1.181115293663849e-20,1.0,0.7336899829000498,1.8252239967856709e-13,2.4541926364432397e-11,0.9889077512718445,3.1294910972804676e-31,1.598717533099011e-07,0.3320009219830651,5.996589615792445e-06,0.6059350514424089,2.6891734716177794e-15,1.6572783468617086e-09,0.0027756965790972413,9.980361753072166e-10,0.08631587600771498,0.011438148941955084,0.0782596599373433,2.8817737437079577e-05,0.7200773497417476,0.1403466481193509,2.745780702634292e-05,0.18298619553614268,0.34703082456079365,0.003146589636532,0.004669838923643846,0.4170888706114822,7.418417968897443e-33,0.6455340013972245,7.341353339992937e-08,0.1592740375137994
